# 1: T (2,3,4): Pressure force (5,6,7): Viscous force (8,9,10): Pressure moment (11,12,13): Viscous moment
0.0302041 0.13195 -0.138678 0 0.0304157 0.0194918 0 0 0 -9.60094e-11 0 0 -0.00852278
0.0306122 0.130185 -0.138583 0 0.0300498 0.0194727 0 0 0 -9.56548e-11 0 0 -0.00843698
0.0310204 0.131772 -0.139549 0 0.0296975 0.0194451 0 0 0 -9.6911e-11 0 0 -0.00839234
0.0314286 0.132291 -0.139297 0 0.0293531 0.0194175 0 0 0 -9.70285e-11 0 0 -0.00833042
0.0318367 0.132956 -0.139635 0 0.0290165 0.0193778 0 0 0 -9.77777e-11 0 0 -0.00827536
0.0322449 0.135141 -0.139873 0 0.0287081 0.019332 0 0 0 -9.5008e-11 0 0 -0.0082213
0.0326531 0.132738 -0.140151 0 0.0283802 0.0192973 0 0 0 -9.48577e-11 0 0 -0.00815797
0.0330612 0.135347 -0.140209 0 0.0280677 0.0192592 0 0 0 -9.62957e-11 0 0 -0.00812331
0.0334694 0.13572 -0.140427 0 0.0277608 0.0192191 0 0 0 -9.65595e-11 0 0 -0.00805809
0.0338776 0.136738 -0.140571 0 0.0274616 0.0191779 0 0 0 -9.74502e-11 0 0 -0.00800808
0.0342857 0.137416 -0.140806 0 0.0271683 0.0191356 0 0 0 -9.80574e-11 0 0 -0.00795448
0.0346939 0.138211 -0.140889 0 0.0268821 0.019092 0 0 0 -9.89367e-11 0 0 -0.0079039
0.035102 0.138997 -0.141338 0 0.0266065 0.019048 0 0 0 -9.98752e-11 0 0 -0.00785318
0.0355102 0.139239 -0.141376 0 0.0263327 0.0190049 0 0 0 -1.0091e-10 0 0 -0.0078031
0.0359184 0.140273 -0.142633 0 0.0260574 0.0189651 0 0 0 -1.02056e-10 0 0 -0.00775714
0.0363265 0.141153 -0.140934 0 0.0258002 0.0189205 0 0 0 -1.03102e-10 0 0 -0.00770647
0.0367347 0.141739 -0.14211 0 0.0255471 0.0188719 0 0 0 -1.03942e-10 0 0 -0.00765754
0.0371429 0.145001 -0.145597 0 0.0253183 0.0187947 0 0 0 -9.89027e-11 0 0 -0.00761201
0.037551 0.153406 -0.142948 0 0.0250944 0.0187401 0 0 0 -1.00495e-10 0 0 -0.00754541
0.0379592 0.140433 -0.140739 0 0.0248499 0.0187051 0 0 0 -9.76825e-11 0 0 -0.00743214
0.0383673 0.144358 -0.143098 0 0.024632 0.0186472 0 0 0 -1.04539e-10 0 0 -0.00751239
0.0387755 0.143898 -0.142482 0 0.0244037 0.0186034 0 0 0 -1.04522e-10 0 0 -0.00743646
0.0391837 0.146173 -0.143027 0 0.0241841 0.0185559 0 0 0 -1.05781e-10 0 0 -0.00740142
0.0395918 0.146793 -0.143075 0 0.0239713 0.0185055 0 0 0 -1.05807e-10 0 0 -0.0073415
0.04 0.147408 -0.14334 0 0.02376 0.018455 0 0 0 -1.05674e-10 0 0 -0.00729819
0.0404082 0.172948 -0.132273 0 0.0236881 0.0184505 0 0 0 -1.05872e-10 0 0 -0.00725543
0.0408163 0.140822 -0.159783 0 0.0234569 0.0183206 0 0 0 -9.28221e-11 0 0 -0.00694058
0.0412245 0.152934 -0.133932 0 0.0232729 0.0183011 0 0 0 -1.09847e-10 0 0 -0.00726903
0.0416327 0.150834 -0.144761 0 0.0230825 0.0182359 0 0 0 -1.06102e-10 0 0 -0.00710106
